ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
WesternQiandong-106_field-1,,WesternQiandong,106_field,lje⁵⁵,lje⁵⁵,l j e ⁵⁵,,Chen2013,,
Baixing-106_field-1,,Baixing,106_field,lje⁵⁵/2,lje⁵⁵,l j e ⁵⁵,,Li2000,,
SouthernQiandong-106_field-1,,SouthernQiandong,106_field,ljan³¹,ljan³¹,l j a n ³¹,,Chen2013,,
Datu-106_field-1,,Datu,106_field,li²²/2,li²²,l i ²²,,Li2000,,
Xiangao-106_field-1,,Xiangao,106_field,lje⁴²/2,lje⁴²,l j e ⁴²,,Li2000,,
NaMeoCaoBang-106_field-1,,NaMeoCaoBang,106_field,ljɑŋ⁵⁵,ljɑŋ⁵⁵,l j ɑ ŋ ⁵⁵,,Edmondson2001,,
Yangpai-106_field-1,,Yangpai,106_field,lei⁵⁵/2,lei⁵⁵,l e i ⁵⁵,,Li2000,,
EasternQiandong-106_field-1,,EasternQiandong,106_field,lje²²,lje²²,l j e ²²,,Chen2013,,
NaMeoTuyenQuang-106_field-1,,NaMeoTuyenQuang,106_field,tɕaŋ³³ljaŋ⁵⁵,tɕaŋ³³ljaŋ⁵⁵,tɕ a ŋ ³³ + l j a ŋ ⁵⁵,,Hsiu2015,,
Zhenmin-107_fire-1,,Zhenmin,107_fire,tɦɒ²¹/4,tɦɒ²¹,t ɦ ɒ ²¹,,Chen2013,,
NorthernQiandong-107_fire-1,,NorthernQiandong,107_fire,tu¹¹,tu¹¹,t u ¹¹,,Chen2013,,
WesternQiandong-107_fire-1,,WesternQiandong,107_fire,to²¹,to²¹,t o ²¹,,Chen2013,,
Baixing-107_fire-1,,Baixing,107_fire,to²⁴/4,to²⁴,t o ²⁴,,Li2000,,
SouthernQiandong-107_fire-1,,SouthernQiandong,107_fire,ta²⁴¹,ta²⁴¹,t a ²⁴¹,,Chen2013,,
Datu-107_fire-1,,Datu,107_fire,tou¹²/4,tou¹²,t ou ¹²,,Li2000,,
Xiangao-107_fire-1,,Xiangao,107_fire,tau¹²/4,tau¹²,t a u ¹²,,Li2000,,
NaMeoCaoBang-107_fire-1,,NaMeoCaoBang,107_fire,tɔ³³,tɔ³³,t ɔ ³³,,Edmondson2001,,
Yangpai-107_fire-1,,Yangpai,107_fire,tɦɤu²²/4,tɦɤu²²,t ɦ ɤ u ²²,,Li2000,,
Guncen-107_fire-1,,Guncen,107_fire,tau4,tau4,t a u ⁴,,Committee2008,,
EasternQiandong-107_fire-1,,EasternQiandong,107_fire,to²¹²,to²¹²,t o ²¹²,,Chen2013,,
NaMeoTuyenQuang-107_fire-1,,NaMeoTuyenQuang,107_fire,tɔ⁵³,tɔ⁵³,t ɔ ⁵³,,Hsiu2015,,
NaMeoTuyenQuang-108_firewood-1,,NaMeoTuyenQuang,108_firewood,tɔ⁵³,tɔ⁵³,t ɔ ⁵³,,Hsiu2015,,
Zhenmin-109_fish-1,,Zhenmin,109_fish,nze²¹/4,nze²¹,n z e ²¹,,Chen2013,,
NorthernQiandong-109_fish-1,,NorthernQiandong,109_fish,zɛ¹¹,zɛ¹¹,z ɛ ¹¹,,Chen2013,,
WesternQiandong-109_fish-1,,WesternQiandong,109_fish,mei²¹,mei²¹,m e i ²¹,,Chen2013,,
Baixing-109_fish-1,,Baixing,109_fish,mei²⁴/2,mei²⁴,m e i ²⁴,,Li2000,,
SouthernQiandong-109_fish-1,,SouthernQiandong,109_fish,ȵei²⁴¹,ȵei²⁴¹,ȵ e i ²⁴¹,,Chen2013,,
Datu-109_fish-1,,Datu,109_fish,nze²¹/4,nze²¹,n z e ²¹,,Li2000,,
Xiangao-109_fish-1,,Xiangao,109_fish,ȵei¹²/2,ȵei¹²,ȵ e i ¹²,,Li2000,,
NaMeoCaoBang-109_fish-1,,NaMeoCaoBang,109_fish,ŋɑi³¹,ŋɑi³¹,ŋ ɑi ³¹,,Edmondson2001,,
Yangpai-109_fish-1,,Yangpai,109_fish,nzɑ²²/2,nzɑ²²,n z ɑ ²²,,Li2000,,
Guncen-109_fish-1,,Guncen,109_fish,ȵai4,ȵai4,ȵ ai ⁴,,Committee2008,,
EasternQiandong-109_fish-1,,EasternQiandong,109_fish,njei²¹²,njei²¹²,n j e i ²¹²,,Chen2013,,
NaMeoTuyenQuang-109_fish-1,,NaMeoTuyenQuang,109_fish,ȵai⁵³,ȵai⁵³,ȵ ai ⁵³,,Hsiu2015,,
NaMeoTuyenQuang-110_floor-1,,NaMeoTuyenQuang,110_floor,ku³³tɪn⁵³,ku³³tɪn⁵³,k u ³³ + t ɪ n ⁵³,,Hsiu2015,,
NaMeoTuyenQuang-111_flower-1,,NaMeoTuyenQuang,111_flower,paŋ⁵⁵,paŋ⁵⁵,p a ŋ ⁵⁵,,Hsiu2015,,
NaMeoTuyenQuang-112_flyinsect-1,,NaMeoTuyenQuang,112_flyinsect,kin³³lai³⁵,kin³³lai³⁵,k i n ³³ + l ai ³⁵,,Hsiu2015,,
Zhenmin-113_fog-1,,Zhenmin,113_fog,ho³³/1,ho³³,h o ³³,,Chen2013,,
Baixing-113_fog-1,,Baixing,113_fog,ha⁴⁴/1,ha⁴⁴,h a ⁴⁴,,Li2000,,
Datu-113_fog-1,,Datu,113_fog,hau²⁴/1,hau²⁴,h a u ²⁴,,Li2000,,
Xiangao-113_fog-1,,Xiangao,113_fog,hau³³/1,hau³³,h a u ³³,,Li2000,,
